144,2,209.82,249.68,94.37,48.04000000000002,1,1,1.0
144,4,0.0,363.0,197.7,177.0,1,1,1.0
144,6,106.86,284.02,128.61,48.74000000000001,1,1,1.0
144,7,718.55,225.28,101.60000000000002,63.04999999999998,1,1,1.0
144,8,762.34,473.4,131.85000000000002,63.25,1,1,1.0
145,2,209.82,249.68,94.37,48.079999999999984,1,1,1.0
145,4,0.0,367.3,175.25,172.7,1,1,1.0
145,6,88.0,285.21,130.64,49.700000000000045,1,1,1.0
145,7,710.79,225.16,103.26999999999998,64.60999999999999,1,1,1.0
145,8,772.61,467.43,130.17999999999995,68.37999999999994,1,1,1.0
146,2,209.82,249.68,94.37,48.129999999999995,1,1,1.0
146,4,0.0,371.6,152.8,168.39999999999998,1,1,1.0
146,6,69.13,286.41,132.67000000000002,50.64999999999998,1,1,1.0
146,7,703.03,225.04,104.95000000000005,66.16,1,1,1.0
146,8,782.87,461.45,128.51999999999998,73.53000000000003,1,1,1.0
147,2,209.82,249.68,94.37,48.170000000000016,1,1,1.0
147,4,0.0,375.9,130.35,164.10000000000002,1,1,1.0
147,6,50.27,287.6,134.69,51.60999999999996,1,1,1.0
147,7,695.27,224.92,106.62,67.71000000000001,1,1,1.0
147,8,793.14,455.48,126.85000000000002,78.65999999999997,1,1,1.0
148,2,209.82,249.68,94.37,48.20999999999998,1,1,1.0
148,4,0.0,380.2,107.9,159.8,1,1,1.0
148,6,31.4,288.8,136.72,52.56,1,1,1.0
148,7,687.5,224.8,108.29999999999995,69.25999999999999,1,1,1.0
148,8,803.4,449.5,125.18000000000006,83.79999999999995,1,1,1.0
149,2,209.82,249.68,94.37,48.25999999999999,1,1,1.0
149,4,0.0,380.2,80.65,159.8,1,1,1.0
149,6,15.7,292.62,135.70000000000002,52.56,1,1,1.0
149,7,676.99,226.23,108.29999999999995,69.27000000000001,1,1,1.0
149,8,807.22,446.16,125.18999999999994,83.80000000000001,1,1,1.0
150,2,209.82,249.68,94.37,48.30000000000001,1,1,1.0
150,4,0.0,380.2,53.4,159.8,1,1,1.0
150,6,0.0,296.44,134.68,52.56,1,1,1.0
150,7,666.49,227.67,108.28999999999996,69.26000000000002,1,1,1.0
150,8,811.04,442.81,125.19000000000005,83.80000000000001,1,1,1.0
151,2,209.82,249.68,94.37,48.349999999999966,1,1,1.0
151,6,0.0,297.4,118.07,52.55000000000001,1,1,1.0
151,7,657.89,228.43,108.28999999999996,69.26999999999998,1,1,1.0
151,8,821.73,438.04,119.25,83.80000000000001,1,1,1.0
152,2,209.82,249.68,94.37,48.389999999999986,1,1,1.0
152,6,0.0,298.35,101.45,52.56,1,1,1.0
152,7,649.29,229.2,108.30000000000007,69.25999999999999,1,1,1.0
152,8,832.43,433.26,113.31000000000006,83.79999999999995,1,1,1.0
153,2,209.82,249.68,94.37,48.43000000000001,1,1,1.0
153,6,0.0,299.31,84.83,52.56,1,1,1.0
153,7,640.69,229.96,108.29999999999995,69.26000000000002,1,1,1.0
153,8,843.12,428.48,107.37,83.79999999999995,1,1,1.0
154,2,209.82,249.68,94.37,48.48000000000002,1,1,1.0
154,6,0.0,300.27,68.22,52.55000000000001,1,1,1.0
154,7,632.09,230.72,108.29999999999995,69.27000000000001,1,1,1.0
154,8,853.81,423.71,101.44000000000005,83.80000000000001,1,1,1.0
155,2,209.82,249.68,94.37,48.51999999999998,1,1,1.0
155,6,0.0,301.22,51.6,52.559999999999945,1,1,1.0
155,7,623.5,231.49,108.28999999999996,69.25999999999999,1,1,1.0
155,8,864.5,418.93,95.5,83.80000000000001,1,1,1.0
156,2,209.82,249.68,93.63,48.51999999999998,1,1,1.0
156,6,0.0,301.22,31.5,52.559999999999945,1,1,1.0
156,7,612.03,234.35,108.30000000000007,69.27000000000001,1,1,1.0
156,8,870.12,416.06,89.88,82.85000000000002,1,1,1.0
157,2,209.82,249.68,92.88,48.51999999999998,1,1,1.0
157,7,601.88,234.71,110.09000000000003,69.27000000000001,1,1,1.0
157,8,875.74,413.19,84.25999999999999,81.89999999999998,1,1,1.0
158,2,209.82,249.68,92.13999999999999,48.51999999999998,1,1,1.0
158,7,591.73,235.07,111.88999999999999,69.26999999999998,1,1,1.0
158,8,881.37,410.32,78.63,80.94,1,1,1.0
159,2,209.82,249.68,91.40000000000003,48.51999999999998,1,1,1.0
159,7,581.58,235.43,113.68999999999994,69.25999999999999,1,1,1.0
159,8,886.99,407.45,73.00999999999999,79.99000000000001,1,1,1.0
160,2,209.82,249.68,90.66000000000003,48.51999999999998,1,1,1.0
160,7,571.43,235.79,115.48000000000002,69.26000000000002,1,1,1.0
160,8,892.61,404.58,67.38999999999999,79.04000000000002,1,1,1.0
161,2,209.82,249.68,89.92000000000002,48.51999999999998,1,1,1.0
161,7,561.28,236.15,117.27999999999997,69.26000000000002,1,1,1.0
161,8,898.23,401.71,61.76999999999998,78.09000000000003,1,1,1.0
162,2,209.82,249.68,89.18,48.51999999999998,1,1,1.0
162,7,551.13,236.5,119.08000000000004,69.26999999999998,1,1,1.0
162,8,903.86,398.84,56.139999999999986,77.14000000000004,1,1,1.0
163,2,209.82,249.68,88.44,48.51999999999998,1,1,1.0
163,7,540.98,236.86,120.87,69.26999999999998,1,1,1.0
163,8,909.48,395.97,50.51999999999998,76.19,1,1,1.0
164,2,209.82,249.68,87.69,48.51999999999998,1,1,1.0
164,7,530.83,237.22,122.66999999999996,69.27000000000001,1,1,1.0
164,8,915.1,393.1,44.89999999999998,75.23999999999995,1,1,1.0
165,2,209.82,249.68,86.94999999999999,48.51999999999998,1,1,1.0
165,7,519.36,237.22,122.67999999999995,69.27000000000001,1,1,1.0
165,8,920.35,388.8,39.64999999999998,75.24000000000001,1,1,1.0
166,2,209.82,249.68,86.20999999999998,48.51999999999998,1,1,1.0
166,7,507.9,237.22,122.67000000000007,69.27000000000001,1,1,1.0
166,8,925.61,384.5,34.389999999999986,75.24000000000001,1,1,1.0
167,2,209.82,249.68,85.47000000000003,48.51999999999998,1,1,1.0
167,7,496.43,237.22,122.68,69.27000000000001,1,1,1.0
167,8,930.86,380.2,29.139999999999986,75.24000000000001,1,1,1.0
168,2,209.82,249.68,84.73000000000002,48.51999999999998,1,1,1.0
168,7,484.97,237.22,122.66999999999996,69.27000000000001,1,1,1.0
168,8,936.12,375.9,23.879999999999995,75.24000000000001,1,1,1.0
169,2,209.82,249.68,83.99000000000001,48.51999999999998,1,1,1.0
169,7,473.81,237.22,124.28000000000003,69.27000000000001,1,1,1.0
169,8,936.12,375.9,23.879999999999995,75.24000000000001,1,1,1.0
170,2,209.82,249.68,83.24000000000001,48.51999999999998,1,1,1.0
170,7,462.66,237.22,125.87999999999994,69.27000000000001,1,1,1.0
170,8,936.12,375.9,23.879999999999995,75.24000000000001,1,1,1.0
171,2,209.82,249.68,82.5,48.51999999999998,1,1,1.0
171,7,451.5,237.22,127.48000000000002,69.27000000000001,1,1,1.0
172,2,209.82,249.68,81.75999999999999,48.51999999999998,1,1,1.0
172,7,439.68,237.58,128.79000000000002,70.81999999999996,1,1,1.0
173,2,209.82,249.68,81.01999999999998,48.51999999999998,1,1,1.0
173,7,427.85,237.94,130.12,72.37,1,1,1.0
174,2,209.82,249.68,80.28000000000003,48.51999999999998,1,1,1.0
174,7,416.03,238.3,131.43000000000006,73.93,1,1,1.0
175,2,209.82,249.68,79.54000000000002,48.51999999999998,1,1,1.0
175,7,404.2,238.65,132.75000000000006,75.48999999999998,1,1,1.0
176,2,209.82,249.68,78.80000000000001,48.51999999999998,1,1,1.0
176,7,392.38,239.01,134.06000000000006,77.05000000000001,1,1,1.0
177,2,209.82,249.68,78.05000000000001,48.51999999999998,1,1,1.0
177,7,380.55,239.37,135.37999999999994,78.60000000000002,1,1,1.0
178,2,209.82,249.68,77.31,48.51999999999998,1,1,1.0
178,7,368.73,239.73,136.69,80.16,1,1,1.0
179,2,209.82,249.68,76.57,48.51999999999998,1,1,1.0
179,7,356.9,240.09,138.01000000000005,81.71000000000001,1,1,1.0
180,2,209.82,249.68,75.82999999999998,48.51999999999998,1,1,1.0
180,7,346.12,240.22,138.01,81.72,1,1,1.0
181,2,209.82,249.68,75.09000000000003,48.51999999999998,1,1,1.0
181,7,335.34,240.36,138.01000000000005,81.70999999999998,1,1,1.0
182,2,209.82,249.68,74.35000000000002,48.51999999999998,1,1,1.0
182,7,324.55,240.5,138.01999999999998,81.70999999999998,1,1,1.0
183,2,209.82,249.68,73.60000000000002,48.51999999999998,1,1,1.0
183,7,313.77,240.63,138.02000000000004,81.72000000000003,1,1,1.0
184,2,209.82,249.68,72.86000000000001,48.51999999999998,1,1,1.0
184,7,302.99,240.77,138.01999999999998,81.71000000000001,1,1,1.0
185,2,209.82,249.68,72.12,48.51999999999998,1,1,1.0
185,7,292.21,240.91,138.01000000000005,81.71000000000001,1,1,1.0
186,2,209.82,249.68,71.38,48.51999999999998,1,1,1.0
186,7,281.43,241.04,138.01,81.72,1,1,1.0
187,2,209.82,249.68,60.20999999999998,48.51999999999998,1,1,1.0
187,7,269.72,242.24,139.69,81.70999999999998,1,1,1.0
188,2,209.82,249.68,49.03000000000003,48.51999999999998,1,1,1.0
188,7,258.02,243.43,141.36,81.70999999999998,1,1,1.0
189,2,209.82,249.68,37.860000000000014,48.51999999999998,1,1,1.0
189,7,246.32,244.62,143.03000000000003,81.71999999999997,1,1,1.0
190,2,209.82,249.68,26.680000000000007,48.51999999999998,1,1,1.0
190,7,234.62,245.82,144.7,81.70999999999998,1,1,1.0
